Fach;LV;Beschreibung;Start date;Start time;End date;End time;Duration;Tags;Studienphase;Semester
VWL;WIPOL;do presentation;05.12.20;10:37:52;05.12.20;14:00:52;3:23:00;Vorlesung;Hauptstudium;WS2020
VWL;WIPOL;do presentation;07.12.20;14:30:25;07.12.20;19:30:26;5:00:01;Vorlesung;Hauptstudium;WS2020
;Academic Research Techniques;Lecture 1;07.12.20;09:00:59;07.12.20;13:00:32;3:59:33;Vorlesung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS4;08.12.20;14:01:03;08.12.20;15:16:03;1:15:00;Group Work;Hauptstudium;WS2020
Strategy & Data;IHS Project;research;08.12.20;18:46:11;08.12.20;19:46:11;1:00:00;Group Work;Hauptstudium;WS2020
;Academic Research Techniques;Lecture 2;09.12.20;09:00:34;09.12.20;12:00:35;3:00:01;Vorlesung;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;HW;09.12.20;21:00:48;09.12.20;23:00:48;2:00:00;Home Assignment;Hauptstudium;WS2020
Strategy & Data;IHS Project;group meeting;09.12.20;13:00:12;09.12.20;14:15:14;1:15:02;Group Work;Hauptstudium;WS2020
;Academic Research Techniques;assignment;09.12.20;18:46:34;09.12.20;20:01:34;1:15:00;Home Assignment;Hauptstudium;WS2020
;Academic Research Techniques;Lecture 3;10.12.20;09:30:50;10.12.20;12:00:51;2:30:01;Vorlesung;Hauptstudium;WS2020
;Academic Research Techniques;assignment;10.12.20;16:46:08;10.12.20;18:01:08;1:15:00;Home Assignment;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;Lecture;10.12.20;08:30:19;10.12.20;09:30:20;1:00:01;Vorlesung;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Case Study;10.12.20;20:00:59;10.12.20;21:00:04;0:59:05;Home Assignment;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Case Study;11.12.20;17:49:39;11.12.20;20:49:39;3:00:00;Home Assignment;Hauptstudium;WS2020
;Academic Research Techniques;group work;11.12.20;11:30:21;11.12.20;12:30:21;1:00:00;Home Assignment;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS4;12.12.20;17:50:07;12.12.20;19:30:07;1:40:00;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS4;13.12.20;14:00:31;13.12.20;18:00:33;4:00:02;Group Work;Hauptstudium;WS2020
VWL;WIPOL;lecture;14.12.20;18:00:00;14.12.20;20:00:02;2:00:02;Vorlesung;Hauptstudium;WS2020
;Academic Research Techniques;Lecture 4;15.12.20;09:00:44;15.12.20;12:00:44;3:00:00;Vorlesung;Hauptstudium;WS2020
Strategy & Data;IHS Project;research;15.12.20;15:03:18;15.12.20;16:18:18;1:15:00;Group Work;Hauptstudium;WS2020
Strategy & Data;IHS Project;research;15.12.20;16:18:21;15.12.20;17:33:21;1:15:00;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;prüfungsvorbereitung;16.12.20;15:49:15;16.12.20;17:04:15;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;Lecture;17.12.20;08:30:29;17.12.20;10:30:31;2:00:02;Vorlesung;Hauptstudium;WS2020
Strategy & Data;IHS Project;presentation;17.12.20;12:00:26;17.12.20;13:30:32;1:30:06;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Prüfung;18.12.20;11:00:46;18.12.20;13:00:46;2:00:00;Prüfungsvorbereitung;Hauptstudium;WS2020
Strategy & Data;IHS Project;presentation;18.12.20;16:00:19;18.12.20;17:00:19;1:00:00;Group Work;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Prüfung;18.12.20;19:05:46;18.12.20;19:05:47;0:00:01;Prüfungsvorbereitung;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;HW;06.01.21;19:00:56;06.01.21;21:15:56;2:15:00;Home Assignment;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;Lecture;07.01.21;08:30:12;07.01.21;10:30:19;2:00:07;Vorlesung;Hauptstudium;WS2020
;Soziale Kompetenz;Aufgabe 1;11.01.21;16:00:10;11.01.21;18:00:10;2:00:00;Home Assignment;Hauptstudium;WS2020
;Soziale Kompetenz;Aufgabe 1;11.01.21;17:15:14;11.01.21;17:49:41;0:34:27;Home Assignment;Hauptstudium;WS2020
;Soziale Kompetenz;Aufgabe 2;12.01.21;15:00:10;12.01.21;17:00:16;2:00:06;Home Assignment;Hauptstudium;WS2020
VWL;WIPOL;lecture;12.01.21;17:00:04;12.01.21;19:00:06;2:00:02;Vorlesung;Hauptstudium;WS2020
Strategy & Data;IHS Project;data analysis;12.01.21;14:12:12;12.01.21;15:27:12;1:15:00;Group Work;Hauptstudium;WS2020
;Soziale Kompetenz;Aufgabe 2;12.01.21;20:15:01;12.01.21;21:22:27;1:07:26;Home Assignment;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;HW;13.01.21;14:06:49;13.01.21;15:21:49;1:15:00;Home Assignment;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;Lecture;14.01.21;08:30:48;14.01.21;11:00:49;2:30:01;Vorlesung;Hauptstudium;WS2020
VWL;WIPOL;tutorial;14.01.21;16:00:29;14.01.21;18:00:31;2:00:02;Vorlesung;Hauptstudium;WS2020
;Academic Research Techniques;research proposal;14.01.21;14:30:41;14.01.21;16:00:44;1:30:03;Home Assignment;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;Lecturecast;17.01.21;19:08:16;17.01.21;20:44:16;1:36:00;LEARN@WU;Hauptstudium;WS2020
VWL;WIPOL;prüfungsvorbereitung;17.01.21;19:00:52;17.01.21;20:30:54;1:30:02;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;WIPOL;prüfungsvorbereitung;18.01.21;11:30:23;18.01.21;12:30:24;1:00:01;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;WIPOL;prüfungsvorbereitung;18.01.21;17:15:33;18.01.21;18:11:09;0:55:36;Prüfungsvorbereitung;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;Lecturecast;18.01.21;11:27:43;18.01.21;11:57:44;0:30:01;LEARN@WU;Hauptstudium;WS2020
VWL;WIPOL;prüfung;19.01.21;16:00:16;19.01.21;22:00:16;6:00:00;Prüfungsvorbereitung;Hauptstudium;WS2020
;Soziale Kompetenz;Aufgabe 3;20.01.21;09:53:55;20.01.21;11:08:55;1:15:00;Home Assignment;Hauptstudium;WS2020
Strategy & Data;IHS Project;presentation;20.01.21;16:47:46;20.01.21;18:02:46;1:15:00;Group Work;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;Lecture;21.01.21;08:30:08;21.01.21;10:30:09;2:00:01;Vorlesung;Hauptstudium;WS2020
;Soziale Kompetenz;Aufgabe 4;21.01.21;16:28:25;21.01.21;17:43:25;1:15:00;Home Assignment;Hauptstudium;WS2020
;Soziale Kompetenz;Aufgabe 6;25.01.21;10:00:02;25.01.21;12:00:08;2:00:06;Home Assignment;Hauptstudium;WS2020
;Vorbereitung, Planung, Organisation;semesterplanung;26.01.21;09:00:25;26.01.21;11:00:26;2:00:01;;Hauptstudium;WS2020
;Soziale Kompetenz;Aufgabe 5;26.01.21;17:47:20;26.01.21;18:09:53;0:22:33;Home Assignment;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;prüfungsvorbereitung;27.01.21;16:35:24;27.01.21;17:50:24;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2020
;Academic Research Techniques;research proposal;28.01.21;14:52:41;28.01.21;21:00:41;6:08:00;Home Assignment;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;prüfung;28.01.21;08:45:40;28.01.21;10:50:41;2:05:01;Vorlesung;Hauptstudium;WS2020
;BIS2;Vorlesung;01.02.21;17:00:26;01.02.21;20:30:28;3:30:02;Vorlesung;Hauptstudium;WS2020
;BIS2;Vorlesung;02.02.21;17:00:54;02.02.21;20:30:54;3:30:00;Vorlesung;Hauptstudium;WS2020
;BIS2;Vorlesung;03.02.21;17:00:07;03.02.21;20:30:08;3:30:01;Vorlesung;Hauptstudium;WS2020
Strategy & Data;IHS Project;report;04.02.21;16:00:52;04.02.21;21:00:57;5:00:05;Group Work;Hauptstudium;WS2020
Strategy & Data;IHS Project;report;05.02.21;16:37:34;05.02.21;17:52:34;1:15:00;Group Work;Hauptstudium;WS2020
Strategy & Data;IHS Project;report;07.02.21;12:00:10;07.02.21;18:00:11;6:00:01;Group Work;Hauptstudium;WS2020
;BIS2;Vorlesung;08.02.21;17:00:17;08.02.21;20:00:20;3:00:03;Vorlesung;Hauptstudium;WS2020
;BIS2;Vorlesung;10.02.21;17:00:36;10.02.21;20:00:37;3:00:01;Vorlesung;Hauptstudium;WS2020
;BIS2;seminararbeit;11.02.21;12:09:01;11.02.21;15:00:01;2:51:00;Group Work;Hauptstudium;WS2020
;BIS2;seminararbeit;13.02.21;12:00:28;13.02.21;13:00:30;1:00:02;Group Work;Hauptstudium;WS2020
;BIS2;prüfung lernen;14.02.21;15:00:51;14.02.21;18:00:35;2:59:44;Prüfungsvorbereitung;Hauptstudium;WS2020
;BIS2;Prüfung;15.02.21;17:00:07;15.02.21;19:00:08;2:00:01;Prüfungsvorbereitung;Hauptstudium;WS2020
;BIS2;prüfung lernen;15.02.21;10:08:09;15.02.21;11:15:59;1:07:50;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lernen;19.02.21;16:22:00;19.02.21;18:00:02;1:38:02;LEARN@WU;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lernen;20.02.21;11:00:29;20.02.21;14:00:32;3:00:03;LEARN@WU;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lernen;22.02.21;12:00:49;22.02.21;16:00:14;3:59:25;LEARN@WU;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lernen;23.02.21;16:51:13;23.02.21;21:00:13;4:09:00;LEARN@WU;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lernen;23.02.21;16:22:18;23.02.21;16:34:05;0:11:47;LEARN@WU;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lernen;24.02.21;09:04:30;24.02.21;10:19:30;1:15:00;LEARN@WU;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lernen;25.02.21;11:25:56;25.02.21;12:40:56;1:15:00;LEARN@WU;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lernen;26.02.21;09:20:32;26.02.21;11:35:32;2:15:00;LEARN@WU;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lernen;27.02.21;11:34:55;27.02.21;15:34:56;4:00:01;LEARN@WU;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lernen;28.02.21;11:35:10;28.02.21;12:42:57;1:07:47;LEARN@WU;Hauptstudium;WS2020
;Vorbereitung, Planung, Organisation;filter Thesis topic;01.03.21;18:00:35;01.03.21;20:00:45;2:00:10;;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lernen;01.03.21;08:53:03;01.03.21;10:08:03;1:15:00;LEARN@WU;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Prüfung;01.03.21;14:00:28;01.03.21;15:00:29;1:00:01;LEARN@WU;Hauptstudium;WS2020
STATMATH;Ökonometrie 2;CS1;05.03.21;17:09:24;05.03.21;18:24:24;1:15:00;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS1;07.03.21;16:30:40;07.03.21;18:00:41;1:30:01;Group Work;Hauptstudium;SS2021
STATMATH;Mathematical Methods;lecture;08.03.21;14:00:43;08.03.21;16:30:26;2:29:43;Vorlesung;Hauptstudium;SS2021
VWL;Ergebnisse der WIFO-Forschung;Ergebnisse der WIFO-Forschung;08.03.21;08:30:46;08.03.21;10:00:46;1:30:00;Vorbereitung;Hauptstudium;SS2021
STATMATH;Mathematical Methods;homework;08.03.21;19:25:20;08.03.21;20:25:20;1:00:00;Home Assignment;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;Lecture;09.03.21;11:45:39;09.03.21;13:45:39;2:00:00;Vorlesung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS1;09.03.21;09:58:55;09.03.21;11:45:55;1:47:00;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS1;09.03.21;14:39:56;09.03.21;15:54:56;1:15:00;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;lecture;10.03.21;16:02:55;10.03.21;18:00:55;1:58:00;Vorlesung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS1;10.03.21;07:44:46;10.03.21;08:44:53;1:00:07;Group Work;Hauptstudium;SS2021
STATMATH;Mathematical Methods;homework;10.03.21;20:00:46;10.03.21;21:00:48;1:00:02;Home Assignment;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;Planspiel;10.03.21;09:00:00;10.03.21;09:23:07;0:23:07;Group Work;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;Lecture;11.03.21;14:00:26;11.03.21;16:30:28;2:30:02;Vorlesung;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;Planspiel;12.03.21;15:00:35;12.03.21;16:00:36;1:00:01;Group Work;Hauptstudium;SS2021
STATMATH;Mathematical Methods;homework;14.03.21;18:16:21;14.03.21;20:16:23;2:00:02;Home Assignment;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS1;15.03.21;08:00:12;15.03.21;09:00:15;1:00:03;Group Work;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;Planspiel;16.03.21;12:00:55;16.03.21;16:00:56;4:00:01;Vorlesung;Hauptstudium;SS2021
STATMATH;Mathematical Methods;homework;16.03.21;14:00:29;16.03.21;16:30:36;2:30:07;Home Assignment;Hauptstudium;SS2021
STATMATH;Algorithmisches Trading;Einheit;17.03.21;12:00:19;17.03.21;15:00:21;3:00:02;Vorlesung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;lecture;17.03.21;16:00:57;17.03.21;18:00:59;2:00:02;Vorlesung;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;Lecture;18.03.21;14:00:26;18.03.21;16:00:27;2:00:01;Vorlesung;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;Reflexionsarbeit;19.03.21;13:00:48;19.03.21;14:15:48;1:15:00;Nachbereitung;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;Reflexionsarbeit;19.03.21;14:15:52;19.03.21;15:13:55;0:58:03;Nachbereitung;Hauptstudium;SS2021
STATMATH;Algorithmisches Trading;HÜ;21.03.21;15:00:57;21.03.21;17:00:08;1:59:11;Home Assignment;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;Reflexionsarbeit;22.03.21;14:45:44;22.03.21;16:45:44;2:00:00;Nachbereitung;Hauptstudium;SS2021
VWL;Ergebnisse der WIFO-Forschung;Ergebnisse der WIFO-Forschung;22.03.21;08:30:31;22.03.21;10:00:32;1:30:01;Vorlesung;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;Reflexionsarbeit;22.03.21;16:45:57;22.03.21;18:00:57;1:15:00;Nachbereitung;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;Reflexionsarbeit;23.03.21;15:30:14;23.03.21;16:45:14;1:15:00;Nachbereitung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;lecture;24.03.21;16:00:00;24.03.21;18:00:00;2:00:00;Vorlesung;Hauptstudium;SS2021
STATMATH;Mathematical Methods;prüfung;25.03.21;08:45:00;25.03.21;10:36:05;1:51:05;Prüfungsvorbereitung;Hauptstudium;SS2021
STATMATH;Mathematical Methods;prüfung;25.03.21;15:25:00;25.03.21;16:38:00;1:13:00;Prüfungsvorbereitung;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;Lecture;25.03.21;14:00:56;25.03.21;15:00:00;0:59:04;Vorlesung;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;group meeting;26.03.21;18:30:58;26.03.21;19:30:12;0:59:14;Group Work;Hauptstudium;SS2021
STATMATH;Thesis;Thesis Meeting;01.04.21;16:00:00;01.04.21;17:30:22;1:30:22;Thesis;Hauptstudium;SS2021
STATMATH;Thesis;setting up Rstudio;05.04.21;20:45:24;05.04.21;22:45:30;2:00:06;Thesis;Hauptstudium;SS2021
STATMATH;Thesis;setting up Rstudio;06.04.21;14:00:28;06.04.21;18:00:29;4:00:01;Thesis;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;group meeting;06.04.21;10:16:45;06.04.21;11:31:45;1:15:00;Group Work;Hauptstudium;SS2021
STATMATH;Mathematical Methods;hw;07.04.21;16:00:22;07.04.21;18:00:26;2:00:04;Home Assignment;Hauptstudium;SS2021
STATMATH;Mathematical Methods;hw;07.04.21;18:09:41;07.04.21;19:30:45;1:21:04;Home Assignment;Hauptstudium;SS2021
STATMATH;Mathematical Methods;hw;07.04.21;10:00:20;07.04.21;10:49:37;0:49:17;Home Assignment;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;exam;08.04.21;14:15:55;08.04.21;15:30:55;1:15:00;Prüfungsvorbereitung;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;setup document;08.04.21;08:00:16;08.04.21;09:00:21;1:00:05;Group Work;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;exam;09.04.21;08:16:56;09.04.21;11:00:56;2:44:00;Prüfungsvorbereitung;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;interviewfragen;11.04.21;13:06:44;11.04.21;14:21:44;1:15:00;Group Work;Hauptstudium;SS2021
STATMATH;Mathematical Methods;unit;12.04.21;14:00:28;12.04.21;16:30:37;2:30:09;Vorlesung;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;interviewfragen;12.04.21;20:00:27;12.04.21;20:30:28;0:30:01;Group Work;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;vorlesung;13.04.21;12:00:40;13.04.21;16:00:40;4:00:00;Vorlesung;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;interview;13.04.21;08:30:13;13.04.21;12:00:15;3:30:02;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;Lecture;14.04.21;16:00:10;14.04.21;19:00:11;3:00:01;Vorlesung;Hauptstudium;SS2021
STATMATH;Mathematical Methods;unit;15.04.21;14:00:07;15.04.21;16:30:08;2:30:01;Vorlesung;Hauptstudium;SS2021
STATMATH;Mathematical Methods;unit;15.04.21;08:30:49;15.04.21;10:00:50;1:30:01;Home Assignment;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;lecture;15.04.21;14:00:29;15.04.21;15:00:30;1:00:01;Vorlesung;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;Seminararbeit;16.04.21;08:00:50;16.04.21;12:00:52;4:00:02;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS2;16.04.21;18:30:32;16.04.21;21:00:32;2:30:00;Group Work;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;Seminararbeit;16.04.21;16:00:16;16.04.21;18:00:18;2:00:02;Group Work;Hauptstudium;SS2021
STATMATH;Mathematical Methods;exam prep;17.04.21;19:31:30;17.04.21;20:45:59;1:14:29;Prüfungsvorbereitung;Hauptstudium;SS2021
STATMATH;Mathematical Methods;exam prep;17.04.21;14:14:18;17.04.21;15:25:32;1:11:14;Prüfungsvorbereitung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS2;18.04.21;20:21:19;18.04.21;21:36:19;1:15:00;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS2;18.04.21;22:33:47;18.04.21;23:48:47;1:15:00;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS2;18.04.21;23:51:03;19.04.21;01:06:03;1:15:00;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS2;18.04.21;10:58:41;18.04.21;11:40:08;0:41:27;Group Work;Hauptstudium;SS2021
STATMATH;Mathematical Methods;exam;19.04.21;14:00:43;19.04.21;15:30:44;1:30:01;Prüfungsvorbereitung;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;vorlesung;20.04.21;12:00:53;20.04.21;16:00:55;4:00:02;Vorlesung;Hauptstudium;SS2021
BWL;Personal, Führung, Organisation;Seminararbeit;20.04.21;08:00:02;20.04.21;10:00:07;2:00:05;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;Lecture;21.04.21;16:00:44;21.04.21;18:00:45;2:00:01;Vorlesung;Hauptstudium;SS2021
STATMATH;Thesis;Prüfung;26.04.21;17:00:30;26.04.21;18:30:32;1:30:02;Prüfungsvorbereitung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;Lecture;28.04.21;16:00:56;28.04.21;18:00:58;2:00:02;Vorlesung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS3;30.04.21;16:29:16;30.04.21;17:29:17;1:00:01;Group Work;Hauptstudium;SS2021
STATMATH;Thesis;trying to construct data;01.05.21;16:28:45;01.05.21;18:28:48;2:00:03;Thesis;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;group work;02.05.21;16:35:10;02.05.21;17:20:05;0:44:55;Group Work;Hauptstudium;SS2021
STATMATH;Financial Mathematics;lecture;03.05.21;14:00:00;03.05.21;16:30:39;2:30:39;Vorlesung;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;group work;04.05.21;12:22:22;04.05.21;16:22:22;4:00:00;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;Lecture;05.05.21;16:00:07;05.05.21;18:00:09;2:00:02;Vorlesung;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;group work;05.05.21;14:46:04;05.05.21;16:01:04;1:15:00;Group Work;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;group work;05.05.21;12:22:35;05.05.21;12:44:57;0:22:22;Group Work;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;lecture;06.05.21;14:00:39;06.05.21;15:00:43;1:00:04;Vorlesung;Hauptstudium;SS2021
STATMATH;Financial Mathematics;home work;07.05.21;12:00:52;07.05.21;16:00:06;3:59:14;Nachbereitung;Hauptstudium;SS2021
STATMATH;Financial Mathematics;lecture;07.05.21;15:00:09;07.05.21;17:00:10;2:00:01;Vorlesung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS3;08.05.21;11:00:39;08.05.21;13:15:39;2:15:00;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS3;08.05.21;18:00:48;08.05.21;20:00:49;2:00:01;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS3;08.05.21;10:11:57;08.05.21;10:51:37;0:39:40;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS3;08.05.21;09:59:29;08.05.21;10:03:00;0:03:31;Group Work;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;CS3;09.05.21;09:37:51;09.05.21;10:00:30;0:22:39;Group Work;Hauptstudium;SS2021
STATMATH;Financial Mathematics;lecture;10.05.21;14:00:26;10.05.21;16:30:28;2:30:02;Vorlesung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;study for exam;14.05.21;20:00:48;14.05.21;22:00:58;2:00:10;Prüfungsvorbereitung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;study for exam;15.05.21;18:58:49;15.05.21;20:13:49;1:15:00;Prüfungsvorbereitung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;study for exam;15.05.21;15:00:03;15.05.21;16:00:04;1:00:01;Prüfungsvorbereitung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;study for exam;16.05.21;10:21:55;16.05.21;11:36:55;1:15:00;Prüfungsvorbereitung;Hauptstudium;SS2021
STATMATH;Ökonometrie 2;study for exam;19.05.21;16:00:12;19.05.21;18:00:12;2:00:00;Prüfungsvorbereitung;Hauptstudium;SS2021
STATMATH;Financial Mathematics;study for exam;24.05.21;12:00:39;24.05.21;15:00:24;2:59:45;Prüfungsvorbereitung;Hauptstudium;SS2021
STATMATH;K5 Behavioral Finance;Study for exam;26.05.21;15:00:55;26.05.21;18:00:07;2:59:12;Prüfungsvorbereitung;Hauptstudium;SS2021
STATMATH;Thesis;Read papers;28.05.21;12:00:14;28.05.21;18:00:16;6:00:02;Thesis;Hauptstudium;SS2021
